,Actual Class,Class Size,Correct Class,Equiv Class,Largest Possible Class Size,Predicted Class,gamma,kernel
12217,29870,2,False,SCORE_DIST,251,6751,scale,rbf
12218,29870,25,True,PERCENTILES,251,6751,scale,rbf
12219,221,2,True,JUMP,251,221,scale,rbf
12220,221,3,True,SCORE_DIST,251,221,scale,rbf
12221,221,25,True,PERCENTILES,251,221,scale,rbf
12222,39095,2,False,JUMP,251,6751,scale,rbf
12223,39095,1,False,SCORE_DIST,251,6751,scale,rbf
12224,39095,25,False,PERCENTILES,251,6751,scale,rbf
12225,10364,1,False,JUMP,251,3510,scale,rbf
12226,10364,1,False,SCORE_DIST,251,3510,scale,rbf
12227,10364,25,True,PERCENTILES,251,3510,scale,rbf
12228,13470,1,False,JUMP,251,3202,scale,rbf
12229,13470,1,False,SCORE_DIST,251,3202,scale,rbf
12230,13470,25,False,PERCENTILES,251,3202,scale,rbf
12231,2052,1,False,JUMP,251,3096,scale,rbf
12232,2052,2,False,SCORE_DIST,251,3096,scale,rbf
12233,2052,25,False,PERCENTILES,251,3096,scale,rbf
12234,44692,1,False,JUMP,251,3202,scale,rbf
12235,44692,1,False,SCORE_DIST,251,3202,scale,rbf
12236,44692,25,True,PERCENTILES,251,3202,scale,rbf
12237,3510,1,False,JUMP,251,3112,scale,rbf
12238,3510,1,False,SCORE_DIST,251,3112,scale,rbf
12239,3510,25,True,PERCENTILES,251,3112,scale,rbf
12240,4857,1,False,JUMP,251,10364,scale,rbf
12241,4857,2,False,SCORE_DIST,251,10364,scale,rbf
12242,4857,25,True,PERCENTILES,251,10364,scale,rbf
12243,27787,1,False,JUMP,251,10364,scale,rbf
12244,27787,1,False,SCORE_DIST,251,10364,scale,rbf
12245,27787,25,False,PERCENTILES,251,10364,scale,rbf
12246,13449,1,True,JUMP,251,13449,scale,rbf
12247,13449,1,True,SCORE_DIST,251,13449,scale,rbf
12248,13449,25,True,PERCENTILES,251,13449,scale,rbf
12249,10759,1,False,JUMP,251,3510,scale,rbf
12250,10759,1,False,SCORE_DIST,251,3510,scale,rbf
12251,10759,25,True,PERCENTILES,251,3510,scale,rbf
12252,2318,1,False,JUMP,251,4857,scale,rbf
12253,2318,1,False,SCORE_DIST,251,4857,scale,rbf
12254,2318,25,False,PERCENTILES,251,4857,scale,rbf
12255,14515,1,False,JUMP,251,3202,scale,rbf
12256,14515,1,False,SCORE_DIST,251,3202,scale,rbf
12257,14515,25,False,PERCENTILES,251,3202,scale,rbf
12258,44692,1,True,JUMP,251,44692,scale,rbf
12259,44692,1,True,SCORE_DIST,251,44692,scale,rbf
12260,44692,25,True,PERCENTILES,251,44692,scale,rbf
12261,28,1,False,JUMP,251,4857,scale,rbf
12262,28,1,False,SCORE_DIST,251,4857,scale,rbf
12263,28,25,True,PERCENTILES,251,4857,scale,rbf
12264,147,1,True,JUMP,251,147,scale,rbf
12265,147,1,True,SCORE_DIST,251,147,scale,rbf
12266,147,25,True,PERCENTILES,251,147,scale,rbf
12267,98,2,False,JUMP,251,4857,scale,rbf
12268,98,1,False,SCORE_DIST,251,4857,scale,rbf
12269,98,25,True,PERCENTILES,251,4857,scale,rbf
12270,10364,1,True,JUMP,251,10364,scale,rbf
12271,10364,1,True,SCORE_DIST,251,10364,scale,rbf
12272,10364,25,True,PERCENTILES,251,10364,scale,rbf
12273,28088,1,False,JUMP,251,13449,scale,rbf
12274,28088,1,False,SCORE_DIST,251,13449,scale,rbf
12275,28088,25,False,PERCENTILES,251,13449,scale,rbf
12276,28,1,False,JUMP,251,10364,scale,rbf
12277,28,1,False,SCORE_DIST,251,10364,scale,rbf
12278,28,25,True,PERCENTILES,251,10364,scale,rbf
12279,3510,1,True,JUMP,251,3510,scale,rbf
12280,3510,1,True,SCORE_DIST,251,3510,scale,rbf
12281,3510,25,True,PERCENTILES,251,3510,scale,rbf
12282,9029,1,False,JUMP,251,3096,scale,rbf
12283,9029,1,False,SCORE_DIST,251,3096,scale,rbf
12284,9029,25,False,PERCENTILES,251,3096,scale,rbf
12285,4857,1,False,JUMP,251,6751,scale,rbf
12286,4857,1,False,SCORE_DIST,251,6751,scale,rbf
12287,4857,25,True,PERCENTILES,251,6751,scale,rbf
12288,4857,1,False,JUMP,251,10364,scale,rbf
12289,4857,1,False,SCORE_DIST,251,10364,scale,rbf
12290,4857,25,True,PERCENTILES,251,10364,scale,rbf
12291,2566,1,False,JUMP,251,3112,scale,rbf
12292,2566,1,False,SCORE_DIST,251,3112,scale,rbf
12293,2566,25,False,PERCENTILES,251,3112,scale,rbf
12294,7312,1,False,JUMP,251,10364,scale,rbf
12295,7312,1,False,SCORE_DIST,251,10364,scale,rbf
12296,7312,25,True,PERCENTILES,251,10364,scale,rbf
12297,3112,1,True,JUMP,251,3112,scale,rbf
12298,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12299,3112,25,True,PERCENTILES,251,3112,scale,rbf
12300,3112,1,True,JUMP,251,3112,scale,rbf
12301,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12302,3112,25,True,PERCENTILES,251,3112,scale,rbf
12303,371,1,False,JUMP,251,3202,scale,rbf
12304,371,2,False,SCORE_DIST,251,3202,scale,rbf
12305,371,25,True,PERCENTILES,251,3202,scale,rbf
12306,3112,1,True,JUMP,251,3112,scale,rbf
12307,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12308,3112,25,True,PERCENTILES,251,3112,scale,rbf
12309,3510,1,True,JUMP,251,3510,scale,rbf
12310,3510,1,True,SCORE_DIST,251,3510,scale,rbf
12311,3510,25,True,PERCENTILES,251,3510,scale,rbf
12312,1948,1,False,JUMP,251,10364,scale,rbf
12313,1948,1,False,SCORE_DIST,251,10364,scale,rbf
12314,1948,25,False,PERCENTILES,251,10364,scale,rbf
12315,11087,1,False,JUMP,251,3096,scale,rbf
12316,11087,1,False,SCORE_DIST,251,3096,scale,rbf
12317,11087,25,False,PERCENTILES,251,3096,scale,rbf
12318,3202,1,True,JUMP,251,3202,scale,rbf
12319,3202,1,True,SCORE_DIST,251,3202,scale,rbf
12320,3202,25,True,PERCENTILES,251,3202,scale,rbf
12321,13449,1,True,JUMP,251,13449,scale,rbf
12322,13449,1,True,SCORE_DIST,251,13449,scale,rbf
12323,13449,25,True,PERCENTILES,251,13449,scale,rbf
12324,32193,1,False,JUMP,251,3096,scale,rbf
12325,32193,1,False,SCORE_DIST,251,3096,scale,rbf
12326,32193,25,False,PERCENTILES,251,3096,scale,rbf
12327,7066,1,False,JUMP,251,3202,scale,rbf
12328,7066,1,False,SCORE_DIST,251,3202,scale,rbf
12329,7066,25,True,PERCENTILES,251,3202,scale,rbf
12330,147,1,False,JUMP,251,3510,scale,rbf
12331,147,1,False,SCORE_DIST,251,3510,scale,rbf
12332,147,25,True,PERCENTILES,251,3510,scale,rbf
12333,85,1,False,JUMP,251,6751,scale,rbf
12334,85,1,False,SCORE_DIST,251,6751,scale,rbf
12335,85,25,False,PERCENTILES,251,6751,scale,rbf
12336,10155,1,False,JUMP,251,4857,scale,rbf
12337,10155,1,False,SCORE_DIST,251,4857,scale,rbf
12338,10155,25,False,PERCENTILES,251,4857,scale,rbf
12339,6619,1,False,JUMP,251,4857,scale,rbf
12340,6619,2,False,SCORE_DIST,251,4857,scale,rbf
12341,6619,25,False,PERCENTILES,251,4857,scale,rbf
12342,447,1,False,JUMP,251,3202,scale,rbf
12343,447,2,False,SCORE_DIST,251,3202,scale,rbf
12344,447,25,True,PERCENTILES,251,3202,scale,rbf
12345,51255,1,False,JUMP,251,13449,scale,rbf
12346,51255,1,False,SCORE_DIST,251,13449,scale,rbf
12347,51255,25,False,PERCENTILES,251,13449,scale,rbf
12348,766,1,False,JUMP,251,98,scale,rbf
12349,766,1,False,SCORE_DIST,251,98,scale,rbf
12350,766,25,False,PERCENTILES,251,98,scale,rbf
12351,3510,2,True,JUMP,251,3112,scale,rbf
12352,3510,3,True,SCORE_DIST,251,3112,scale,rbf
12353,3510,25,True,PERCENTILES,251,3112,scale,rbf
12354,41428,1,True,JUMP,251,41428,scale,rbf
12355,41428,2,True,SCORE_DIST,251,41428,scale,rbf
12356,41428,25,True,PERCENTILES,251,41428,scale,rbf
12357,4857,2,False,JUMP,251,224,scale,rbf
12358,4857,2,False,SCORE_DIST,251,224,scale,rbf
12359,4857,25,True,PERCENTILES,251,224,scale,rbf
12360,3112,1,True,JUMP,251,3112,scale,rbf
12361,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12362,3112,25,True,PERCENTILES,251,3112,scale,rbf
12363,605,1,False,JUMP,251,3510,scale,rbf
12364,605,1,False,SCORE_DIST,251,3510,scale,rbf
12365,605,25,False,PERCENTILES,251,3510,scale,rbf
12366,2169,1,False,JUMP,251,10364,scale,rbf
12367,2169,2,False,SCORE_DIST,251,10364,scale,rbf
12368,2169,25,False,PERCENTILES,251,10364,scale,rbf
12369,20750,1,False,JUMP,251,6751,scale,rbf
12370,20750,1,False,SCORE_DIST,251,6751,scale,rbf
12371,20750,25,True,PERCENTILES,251,6751,scale,rbf
12372,3510,1,False,JUMP,251,44692,scale,rbf
12373,3510,1,False,SCORE_DIST,251,44692,scale,rbf
12374,3510,25,True,PERCENTILES,251,44692,scale,rbf
12375,3112,1,True,JUMP,251,3112,scale,rbf
12376,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12377,3112,25,True,PERCENTILES,251,3112,scale,rbf
12378,30579,3,True,JUMP,251,13449,scale,rbf
12379,30579,2,True,SCORE_DIST,251,13449,scale,rbf
12380,30579,25,True,PERCENTILES,251,13449,scale,rbf
12381,3112,1,True,JUMP,251,3112,scale,rbf
12382,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12383,3112,25,True,PERCENTILES,251,3112,scale,rbf
12384,447,1,False,JUMP,251,10364,scale,rbf
12385,447,1,False,SCORE_DIST,251,10364,scale,rbf
12386,447,25,True,PERCENTILES,251,10364,scale,rbf
12387,27210,1,False,JUMP,251,3510,scale,rbf
12388,27210,1,False,SCORE_DIST,251,3510,scale,rbf
12389,27210,25,False,PERCENTILES,251,3510,scale,rbf
12390,29870,2,False,JUMP,251,3510,scale,rbf
12391,29870,1,False,SCORE_DIST,251,3510,scale,rbf
12392,29870,25,True,PERCENTILES,251,3510,scale,rbf
12393,44692,1,False,JUMP,251,98,scale,rbf
12394,44692,1,False,SCORE_DIST,251,98,scale,rbf
12395,44692,25,True,PERCENTILES,251,98,scale,rbf
12396,6751,1,True,JUMP,251,6751,scale,rbf
12397,6751,1,True,SCORE_DIST,251,6751,scale,rbf
12398,6751,25,True,PERCENTILES,251,6751,scale,rbf
12399,257,1,False,JUMP,251,3510,scale,rbf
12400,257,1,False,SCORE_DIST,251,3510,scale,rbf
12401,257,25,False,PERCENTILES,251,3510,scale,rbf
12402,3312,1,False,JUMP,251,44692,scale,rbf
12403,3312,1,False,SCORE_DIST,251,44692,scale,rbf
12404,3312,25,False,PERCENTILES,251,44692,scale,rbf
12405,2974,1,False,JUMP,251,6751,scale,rbf
12406,2974,2,False,SCORE_DIST,251,6751,scale,rbf
12407,2974,25,False,PERCENTILES,251,6751,scale,rbf
12408,6751,1,False,JUMP,251,98,scale,rbf
12409,6751,1,False,SCORE_DIST,251,98,scale,rbf
12410,6751,25,True,PERCENTILES,251,98,scale,rbf
12411,10364,2,True,JUMP,251,3112,scale,rbf
12412,10364,1,False,SCORE_DIST,251,3112,scale,rbf
12413,10364,25,True,PERCENTILES,251,3112,scale,rbf
12414,41428,1,False,JUMP,251,13449,scale,rbf
12415,41428,1,False,SCORE_DIST,251,13449,scale,rbf
12416,41428,25,True,PERCENTILES,251,13449,scale,rbf
12417,28,5,True,JUMP,251,3202,scale,rbf
12418,28,1,False,SCORE_DIST,251,3202,scale,rbf
12419,28,25,True,PERCENTILES,251,3202,scale,rbf
12420,3112,1,False,JUMP,251,10364,scale,rbf
12421,3112,1,False,SCORE_DIST,251,10364,scale,rbf
12422,3112,25,True,PERCENTILES,251,10364,scale,rbf
12423,15882,2,False,JUMP,251,6751,scale,rbf
12424,15882,2,False,SCORE_DIST,251,6751,scale,rbf
12425,15882,25,False,PERCENTILES,251,6751,scale,rbf
12426,857,1,False,JUMP,251,6751,scale,rbf
12427,857,1,False,SCORE_DIST,251,6751,scale,rbf
12428,857,25,True,PERCENTILES,251,6751,scale,rbf
12429,3510,1,False,JUMP,251,4857,scale,rbf
12430,3510,1,False,SCORE_DIST,251,4857,scale,rbf
12431,3510,25,False,PERCENTILES,251,4857,scale,rbf
12432,108,2,False,JUMP,251,10364,scale,rbf
12433,108,1,False,SCORE_DIST,251,10364,scale,rbf
12434,108,25,False,PERCENTILES,251,10364,scale,rbf
12435,20204,1,False,JUMP,251,10364,scale,rbf
12436,20204,1,False,SCORE_DIST,251,10364,scale,rbf
12437,20204,25,True,PERCENTILES,251,10364,scale,rbf
12438,3096,1,False,JUMP,251,98,scale,rbf
12439,3096,2,False,SCORE_DIST,251,98,scale,rbf
12440,3096,25,True,PERCENTILES,251,98,scale,rbf
12441,61,1,False,JUMP,251,13449,scale,rbf
12442,61,2,False,SCORE_DIST,251,13449,scale,rbf
12443,61,25,False,PERCENTILES,251,13449,scale,rbf
12444,4857,1,False,JUMP,251,3112,scale,rbf
12445,4857,1,False,SCORE_DIST,251,3112,scale,rbf
12446,4857,25,False,PERCENTILES,251,3112,scale,rbf
12447,11087,1,False,JUMP,251,3202,scale,rbf
12448,11087,1,False,SCORE_DIST,251,3202,scale,rbf
12449,11087,25,False,PERCENTILES,251,3202,scale,rbf
12450,3112,1,True,JUMP,251,3112,scale,rbf
12451,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12452,3112,25,True,PERCENTILES,251,3112,scale,rbf
12453,30579,1,False,JUMP,251,13449,scale,rbf
12454,30579,1,False,SCORE_DIST,251,13449,scale,rbf
12455,30579,25,True,PERCENTILES,251,13449,scale,rbf
12456,10364,1,True,JUMP,251,10364,scale,rbf
12457,10364,1,True,SCORE_DIST,251,10364,scale,rbf
12458,10364,25,True,PERCENTILES,251,10364,scale,rbf
12459,44692,1,True,JUMP,251,44692,scale,rbf
12460,44692,1,True,SCORE_DIST,251,44692,scale,rbf
12461,44692,25,True,PERCENTILES,251,44692,scale,rbf
12462,3510,1,True,JUMP,251,3510,scale,rbf
12463,3510,1,True,SCORE_DIST,251,3510,scale,rbf
12464,3510,25,True,PERCENTILES,251,3510,scale,rbf
12465,44692,1,False,JUMP,251,4857,scale,rbf
12466,44692,1,False,SCORE_DIST,251,4857,scale,rbf
12467,44692,25,False,PERCENTILES,251,4857,scale,rbf
12468,3112,1,True,JUMP,251,3112,scale,rbf
12469,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12470,3112,25,True,PERCENTILES,251,3112,scale,rbf
12471,11864,1,False,JUMP,251,6751,scale,rbf
12472,11864,1,False,SCORE_DIST,251,6751,scale,rbf
12473,11864,25,False,PERCENTILES,251,6751,scale,rbf
12474,26776,1,False,JUMP,251,3510,scale,rbf
12475,26776,1,False,SCORE_DIST,251,3510,scale,rbf
12476,26776,25,False,PERCENTILES,251,3510,scale,rbf
12477,9612,1,False,JUMP,251,3096,scale,rbf
12478,9612,1,False,SCORE_DIST,251,3096,scale,rbf
12479,9612,25,False,PERCENTILES,251,3096,scale,rbf
12480,224,1,True,JUMP,251,224,scale,rbf
12481,224,1,True,SCORE_DIST,251,224,scale,rbf
12482,224,25,True,PERCENTILES,251,224,scale,rbf
12483,10364,1,False,JUMP,251,13449,scale,rbf
12484,10364,1,False,SCORE_DIST,251,13449,scale,rbf
12485,10364,25,True,PERCENTILES,251,13449,scale,rbf
12486,3202,1,False,JUMP,251,10364,scale,rbf
12487,3202,1,False,SCORE_DIST,251,10364,scale,rbf
12488,3202,25,True,PERCENTILES,251,10364,scale,rbf
12489,3202,1,True,JUMP,251,3202,scale,rbf
12490,3202,2,True,SCORE_DIST,251,3202,scale,rbf
12491,3202,25,True,PERCENTILES,251,3202,scale,rbf
12492,10759,1,False,JUMP,251,13449,scale,rbf
12493,10759,1,False,SCORE_DIST,251,13449,scale,rbf
12494,10759,25,True,PERCENTILES,251,13449,scale,rbf
12495,44692,1,True,JUMP,251,44692,scale,rbf
12496,44692,1,True,SCORE_DIST,251,44692,scale,rbf
12497,44692,25,True,PERCENTILES,251,44692,scale,rbf
12498,3082,1,False,JUMP,251,6751,scale,rbf
12499,3082,2,True,SCORE_DIST,251,6751,scale,rbf
12500,3082,25,True,PERCENTILES,251,6751,scale,rbf
12501,14515,1,False,JUMP,251,6751,scale,rbf
12502,14515,1,False,SCORE_DIST,251,6751,scale,rbf
12503,14515,25,False,PERCENTILES,251,6751,scale,rbf
12504,224,1,False,JUMP,251,98,scale,rbf
12505,224,2,False,SCORE_DIST,251,98,scale,rbf
12506,224,25,True,PERCENTILES,251,98,scale,rbf
12507,282,1,False,JUMP,251,98,scale,rbf
12508,282,1,False,SCORE_DIST,251,98,scale,rbf
12509,282,25,False,PERCENTILES,251,98,scale,rbf
12510,38304,1,False,JUMP,251,3510,scale,rbf
12511,38304,1,False,SCORE_DIST,251,3510,scale,rbf
12512,38304,25,False,PERCENTILES,251,3510,scale,rbf
12513,2566,1,False,JUMP,251,4857,scale,rbf
12514,2566,1,False,SCORE_DIST,251,4857,scale,rbf
12515,2566,25,False,PERCENTILES,251,4857,scale,rbf
12516,15821,5,False,JUMP,251,98,scale,rbf
12517,15821,2,False,SCORE_DIST,251,98,scale,rbf
12518,15821,25,False,PERCENTILES,251,98,scale,rbf
12519,28922,1,False,JUMP,251,224,scale,rbf
12520,28922,1,False,SCORE_DIST,251,224,scale,rbf
12521,28922,25,False,PERCENTILES,251,224,scale,rbf
12522,7066,3,True,JUMP,251,7066,scale,rbf
12523,7066,2,True,SCORE_DIST,251,7066,scale,rbf
12524,7066,25,True,PERCENTILES,251,7066,scale,rbf
12525,3112,1,True,JUMP,251,3112,scale,rbf
12526,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12527,3112,25,True,PERCENTILES,251,3112,scale,rbf
12528,13449,1,True,JUMP,251,13449,scale,rbf
12529,13449,1,True,SCORE_DIST,251,13449,scale,rbf
12530,13449,25,True,PERCENTILES,251,13449,scale,rbf
12531,6619,1,False,JUMP,251,3510,scale,rbf
12532,6619,1,False,SCORE_DIST,251,3510,scale,rbf
12533,6619,25,False,PERCENTILES,251,3510,scale,rbf
12534,4857,1,True,JUMP,251,4857,scale,rbf
12535,4857,1,True,SCORE_DIST,251,4857,scale,rbf
12536,4857,25,True,PERCENTILES,251,4857,scale,rbf
12537,2358,1,False,JUMP,251,221,scale,rbf
12538,2358,1,False,SCORE_DIST,251,221,scale,rbf
12539,2358,25,True,PERCENTILES,251,221,scale,rbf
12540,17931,1,False,JUMP,251,3082,scale,rbf
12541,17931,1,False,SCORE_DIST,251,3082,scale,rbf
12542,17931,25,True,PERCENTILES,251,3082,scale,rbf
12543,13449,1,False,JUMP,251,98,scale,rbf
12544,13449,1,False,SCORE_DIST,251,98,scale,rbf
12545,13449,25,True,PERCENTILES,251,98,scale,rbf
12546,3112,1,True,JUMP,251,3112,scale,rbf
12547,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12548,3112,25,True,PERCENTILES,251,3112,scale,rbf
12549,6751,1,False,JUMP,251,13449,scale,rbf
12550,6751,1,False,SCORE_DIST,251,13449,scale,rbf
12551,6751,25,True,PERCENTILES,251,13449,scale,rbf
12552,147,1,False,JUMP,251,3202,scale,rbf
12553,147,1,False,SCORE_DIST,251,3202,scale,rbf
12554,147,25,True,PERCENTILES,251,3202,scale,rbf
12555,411,1,False,JUMP,251,3202,scale,rbf
12556,411,1,False,SCORE_DIST,251,3202,scale,rbf
12557,411,25,False,PERCENTILES,251,3202,scale,rbf
12558,6751,1,True,JUMP,251,6751,scale,rbf
12559,6751,1,True,SCORE_DIST,251,6751,scale,rbf
12560,6751,25,True,PERCENTILES,251,6751,scale,rbf
12561,10364,1,True,JUMP,251,10364,scale,rbf
12562,10364,1,True,SCORE_DIST,251,10364,scale,rbf
12563,10364,25,True,PERCENTILES,251,10364,scale,rbf
12564,757,1,False,JUMP,251,6751,scale,rbf
12565,757,2,False,SCORE_DIST,251,6751,scale,rbf
12566,757,25,True,PERCENTILES,251,6751,scale,rbf
12567,3112,1,True,JUMP,251,3112,scale,rbf
12568,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12569,3112,25,True,PERCENTILES,251,3112,scale,rbf
12570,147,1,False,JUMP,251,3112,scale,rbf
12571,147,1,False,SCORE_DIST,251,3112,scale,rbf
12572,147,25,True,PERCENTILES,251,3112,scale,rbf
12573,15165,1,False,JUMP,251,3202,scale,rbf
12574,15165,2,False,SCORE_DIST,251,3202,scale,rbf
12575,15165,25,False,PERCENTILES,251,3202,scale,rbf
12576,3510,1,True,JUMP,251,3510,scale,rbf
12577,3510,1,True,SCORE_DIST,251,3510,scale,rbf
12578,3510,25,True,PERCENTILES,251,3510,scale,rbf
12579,10139,1,False,JUMP,251,3112,scale,rbf
12580,10139,1,False,SCORE_DIST,251,3112,scale,rbf
12581,10139,25,False,PERCENTILES,251,3112,scale,rbf
12582,3096,1,False,JUMP,251,10364,scale,rbf
12583,3096,1,False,SCORE_DIST,251,10364,scale,rbf
12584,3096,25,True,PERCENTILES,251,10364,scale,rbf
12585,2390,1,False,JUMP,251,4857,scale,rbf
12586,2390,1,False,SCORE_DIST,251,4857,scale,rbf
12587,2390,25,True,PERCENTILES,251,4857,scale,rbf
12588,3524,1,False,JUMP,251,3202,scale,rbf
12589,3524,1,False,SCORE_DIST,251,3202,scale,rbf
12590,3524,25,True,PERCENTILES,251,3202,scale,rbf
12591,224,1,True,JUMP,251,224,scale,rbf
12592,224,2,True,SCORE_DIST,251,224,scale,rbf
12593,224,25,True,PERCENTILES,251,224,scale,rbf
12594,28,1,False,JUMP,251,3510,scale,rbf
12595,28,1,False,SCORE_DIST,251,3510,scale,rbf
12596,28,25,True,PERCENTILES,251,3510,scale,rbf
12597,48354,1,True,JUMP,251,48354,scale,rbf
12598,48354,2,True,SCORE_DIST,251,48354,scale,rbf
12599,48354,25,True,PERCENTILES,251,48354,scale,rbf
12600,843,3,False,JUMP,251,10364,scale,rbf
12601,843,1,False,SCORE_DIST,251,10364,scale,rbf
12602,843,25,True,PERCENTILES,251,10364,scale,rbf
12603,147,1,False,JUMP,251,10364,scale,rbf
12604,147,1,False,SCORE_DIST,251,10364,scale,rbf
12605,147,25,True,PERCENTILES,251,10364,scale,rbf
12606,5000,1,False,JUMP,251,13449,scale,rbf
12607,5000,1,False,SCORE_DIST,251,13449,scale,rbf
12608,5000,25,False,PERCENTILES,251,13449,scale,rbf
12609,3131,2,False,JUMP,251,13449,scale,rbf
12610,3131,1,False,SCORE_DIST,251,13449,scale,rbf
12611,3131,25,False,PERCENTILES,251,13449,scale,rbf
12612,25864,1,False,JUMP,251,3202,scale,rbf
12613,25864,2,False,SCORE_DIST,251,3202,scale,rbf
12614,25864,25,False,PERCENTILES,251,3202,scale,rbf
12615,4857,1,True,JUMP,251,4857,scale,rbf
12616,4857,1,True,SCORE_DIST,251,4857,scale,rbf
12617,4857,25,True,PERCENTILES,251,4857,scale,rbf
12618,221,1,False,JUMP,251,3202,scale,rbf
12619,221,1,False,SCORE_DIST,251,3202,scale,rbf
12620,221,25,True,PERCENTILES,251,3202,scale,rbf
12621,857,1,False,JUMP,251,3112,scale,rbf
12622,857,1,False,SCORE_DIST,251,3112,scale,rbf
12623,857,25,False,PERCENTILES,251,3112,scale,rbf
12624,22,1,False,JUMP,251,6751,scale,rbf
12625,22,1,False,SCORE_DIST,251,6751,scale,rbf
12626,22,25,True,PERCENTILES,251,6751,scale,rbf
12627,17012,2,False,JUMP,251,3202,scale,rbf
12628,17012,1,False,SCORE_DIST,251,3202,scale,rbf
12629,17012,25,False,PERCENTILES,251,3202,scale,rbf
12630,3202,1,False,JUMP,251,10364,scale,rbf
12631,3202,1,False,SCORE_DIST,251,10364,scale,rbf
12632,3202,25,True,PERCENTILES,251,10364,scale,rbf
12633,28922,4,False,JUMP,251,4857,scale,rbf
12634,28922,1,False,SCORE_DIST,251,4857,scale,rbf
12635,28922,25,False,PERCENTILES,251,4857,scale,rbf
12636,3112,1,True,JUMP,251,3112,scale,rbf
12637,3112,1,True,SCORE_DIST,251,3112,scale,rbf
12638,3112,25,True,PERCENTILES,251,3112,scale,rbf
12639,3082,1,True,JUMP,251,3082,scale,rbf
12640,3082,1,True,SCORE_DIST,251,3082,scale,rbf
12641,3082,25,True,PERCENTILES,251,3082,scale,rbf
12642,10293,1,False,JUMP,251,3510,scale,rbf
12643,10293,1,False,SCORE_DIST,251,3510,scale,rbf
12644,10293,25,True,PERCENTILES,251,3510,scale,rbf
12645,10293,1,False,JUMP,251,3082,scale,rbf
12646,10293,1,False,SCORE_DIST,251,3082,scale,rbf
12647,10293,25,True,PERCENTILES,251,3082,scale,rbf
12648,147,1,True,JUMP,251,147,scale,rbf
12649,147,1,True,SCORE_DIST,251,147,scale,rbf
12650,147,25,True,PERCENTILES,251,147,scale,rbf
12651,6751,1,True,JUMP,251,6751,scale,rbf
12652,6751,1,True,SCORE_DIST,251,6751,scale,rbf
12653,6751,25,True,PERCENTILES,251,6751,scale,rbf
12654,13449,3,True,JUMP,251,3112,scale,rbf
12655,13449,1,False,SCORE_DIST,251,3112,scale,rbf
12656,13449,25,True,PERCENTILES,251,3112,scale,rbf
12657,17931,2,False,JUMP,251,13449,scale,rbf
12658,17931,2,False,SCORE_DIST,251,13449,scale,rbf
12659,17931,25,True,PERCENTILES,251,13449,scale,rbf
12660,3510,1,False,JUMP,251,3112,scale,rbf
12661,3510,1,False,SCORE_DIST,251,3112,scale,rbf
12662,3510,25,True,PERCENTILES,251,3112,scale,rbf
12663,10759,1,False,JUMP,251,3112,scale,rbf
12664,10759,1,False,SCORE_DIST,251,3112,scale,rbf
12665,10759,25,True,PERCENTILES,251,3112,scale,rbf
12666,26776,1,False,JUMP,251,3202,scale,rbf
12667,26776,1,False,SCORE_DIST,251,3202,scale,rbf
12668,26776,25,True,PERCENTILES,251,3202,scale,rbf
12669,29870,1,False,JUMP,251,41428,scale,rbf
12670,29870,1,False,SCORE_DIST,251,41428,scale,rbf
